[2021-05-22 18:40:35.935] Starting up round ID 28.
 - -------------------------
[2021-05-22 19:33:17.269] CRAFT: The metal rod crafted by Miguel Hastings at (Brotherhood of Steel RnD Department (238, 193, 3))
[2021-05-22 19:33:17.974] CRAFT: The metal rod crafted by Miguel Hastings at (Brotherhood of Steel RnD Department (238, 193, 3))
[2021-05-22 19:37:09.070] CRAFT: The girder crafted by Courier at (Brotherhood of Steel (167, 216, 2))
[2021-05-22 19:37:33.146] CRAFT: The girder crafted by Courier at (Wasteland (172, 214, 2))
[2021-05-22 19:37:38.651] CRAFT: The girder crafted by Courier at (Wasteland (173, 214, 2))
[2021-05-22 19:39:02.927] CRAFT: The rack parts crafted by Makenna Coldsmith at (Wasteland (32, 200, 2))
[2021-05-22 19:39:16.572] CRAFT: The rack parts crafted by Makenna Coldsmith at (Wasteland (33, 200, 2))
[2021-05-22 19:39:30.375] CRAFT: The rack parts crafted by Makenna Coldsmith at (Wasteland (31, 200, 2))
[2021-05-22 19:39:36.703] CRAFT: The punji sticks crafted by Unknown at (Village (155, 180, 2))
[2021-05-22 19:39:52.670] CRAFT: The rack parts crafted by Makenna Coldsmith at (Wasteland (39, 200, 2))
[2021-05-22 19:39:53.224] CRAFT: The rack parts crafted by Makenna Coldsmith at (Wasteland (39, 200, 2))
[2021-05-22 19:40:13.172] CRAFT: The rack parts crafted by Makenna Coldsmith at (Wasteland (40, 200, 2))
[2021-05-22 19:40:14.793] CRAFT: The large wooden plank floor tile crafted by Unknown at (Village (151, 178, 2))
[2021-05-22 19:40:17.222] CRAFT: The wooden plank floor tile crafted by Unknown at (Village (150, 179, 2))
[2021-05-22 19:40:21.505] CRAFT: The tiled wooden plank floor tile crafted by Unknown at (Village (150, 180, 2))
[2021-05-22 19:40:23.922] CRAFT: The diagonal wooden plank floor tile crafted by Unknown at (Village (151, 180, 2))
[2021-05-22 19:41:55.048] CRAFT: The sandbags crafted by Alex Magnus Primeiro at (Wasteland (207, 54, 2))
[2021-05-22 19:41:59.906] CRAFT: The sandbags crafted by Alex Magnus Primeiro at (Wasteland (207, 55, 2))
[2021-05-22 19:42:10.909] CRAFT: The sandbags crafted by Alex Magnus Primeiro at (Wasteland (215, 53, 2))
[2021-05-22 19:42:14.664] CRAFT: The sandbags crafted by Alex Magnus Primeiro at (Wasteland (215, 54, 2))
[2021-05-22 19:43:01.707] CRAFT: The wooden table frame crafted by Alex Magnus Primeiro at (Wasteland (216, 53, 2))
[2021-05-22 19:43:03.808] CRAFT: The wooden table frame crafted by Alex Magnus Primeiro at (Wasteland (216, 54, 2))
[2021-05-22 19:43:06.663] CRAFT: The wooden table frame crafted by Alex Magnus Primeiro at (Wasteland (216, 55, 2))
[2021-05-22 19:43:08.831] CRAFT: The wooden table frame crafted by Alex Magnus Primeiro at (Wasteland (216, 56, 2))
[2021-05-22 19:43:11.078] CRAFT: The wooden table frame crafted by Alex Magnus Primeiro at (Wasteland (216, 57, 2))
[2021-05-22 19:43:13.359] CRAFT: The wooden table frame crafted by Alex Magnus Primeiro at (Wasteland (216, 58, 2))
[2021-05-22 19:43:15.549] CRAFT: The wooden table frame crafted by Alex Magnus Primeiro at (Wasteland (216, 59, 2))
[2021-05-22 19:43:17.600] CRAFT: The wooden table frame crafted by Alex Magnus Primeiro at (Wasteland (216, 60, 2))
[2021-05-22 19:43:19.759] CRAFT: The wooden table frame crafted by Alex Magnus Primeiro at (Wasteland (216, 61, 2))
[2021-05-22 19:43:21.792] CRAFT: The wooden table frame crafted by Alex Magnus Primeiro at (Wasteland (216, 62, 2))
[2021-05-22 19:43:23.943] CRAFT: The wooden table frame crafted by Alex Magnus Primeiro at (Wasteland (215, 62, 2))
[2021-05-22 19:43:26.194] CRAFT: The wooden table frame crafted by Alex Magnus Primeiro at (Wasteland (214, 62, 2))
[2021-05-22 19:43:28.346] CRAFT: The wooden table frame crafted by Alex Magnus Primeiro at (Wasteland (213, 62, 2))
[2021-05-22 19:43:33.908] CRAFT: The wooden table frame crafted by Alex Magnus Primeiro at (Wasteland (206, 54, 2))
[2021-05-22 19:43:35.897] CRAFT: The wooden table frame crafted by Alex Magnus Primeiro at (Wasteland (206, 55, 2))
[2021-05-22 19:43:37.598] CRAFT: The wooden table frame crafted by Alex Magnus Primeiro at (Wasteland (206, 56, 2))
[2021-05-22 19:43:39.505] CRAFT: The wooden table frame crafted by Alex Magnus Primeiro at (Wasteland (206, 57, 2))
[2021-05-22 19:43:41.507] CRAFT: The wooden table frame crafted by Alex Magnus Primeiro at (Wasteland (206, 58, 2))
[2021-05-22 19:43:43.309] CRAFT: The wooden table frame crafted by Alex Magnus Primeiro at (Wasteland (206, 59, 2))
[2021-05-22 19:43:45.113] CRAFT: The wooden table frame crafted by Alex Magnus Primeiro at (Wasteland (206, 60, 2))
[2021-05-22 19:43:46.863] CRAFT: The wooden table frame crafted by Alex Magnus Primeiro at (Wasteland (206, 61, 2))
[2021-05-22 19:43:50.776] CRAFT: The wooden table frame crafted by Alex Magnus Primeiro at (Wasteland (206, 62, 2))
