[2021-05-16 03:43:50.151] Starting up round ID 8.
 - -------------------------
[2021-05-16 05:14:59.503] TCOMMS: SondTheAnime/(Courier) [BOS] (spans:  ) "Vai ti matar de fome, literalmen&#39;te" (language: Galactic Common) (Brotherhood of Steel Medbay (242, 224, 3))
[2021-05-16 05:15:04.077] TCOMMS: shirozinha/(Joseph Joestar) [BOS] (spans:  ) "Ook ne" (language: Galactic Common) (Brotherhood of Steel (168, 235, 2))
[2021-05-16 05:18:01.047] TCOMMS: shirozinha/(Joseph Joestar) [Common] (spans:  ) "Alguem na escuta?" (language: Galactic Common) (Brotherhood of Steel (168, 235, 2))
[2021-05-16 05:19:36.312] TCOMMS: dantesousa/(Dante Sousa) [BOS] (spans:  ) "Alguem sabe como funciona a reloading bench?" (language: Galactic Common) (Brotherhood of Steel RnD Department (237, 194, 3))
[2021-05-16 05:19:49.551] TCOMMS: shirozinha/(Joseph Joestar) [BOS] (spans:  ) "Negativo" (language: Galactic Common) (Brotherhood of Steel (168, 235, 2))
[2021-05-16 05:19:52.903] TCOMMS: SondTheAnime/(Courier) [BOS] (spans:  ) "Não" (language: Galactic Common) (Brotherhood of Steel (166, 234, 2))
[2021-05-16 05:20:28.288] TCOMMS: dantesousa/(Dante Sousa) [BOS] (spans:  ) "Q ela não me parece criar nada mesmo com material." (language: Galactic Common) (Brotherhood of Steel RnD Department (237, 194, 3))
[2021-05-16 05:20:49.598] TCOMMS: SondTheAnime/(Courier) [BOS] (spans:  ) "Que coisa" (language: Galactic Common) (Brotherhood of Steel (167, 234, 2))
[2021-05-16 05:21:26.065] TCOMMS: SondTheAnime/(Courier) [BOS] (spans:  ) "Ta ficando de dia" (language: Galactic Common) (Brotherhood of Steel (156, 235, 2))
[2021-05-16 05:21:36.049] TCOMMS: shirozinha/(Joseph Joestar) [BOS] (spans:  ) "Legal" (language: Galactic Common) (Brotherhood of Steel (168, 235, 2))
[2021-05-16 05:21:51.371] TCOMMS: SondTheAnime/(Courier) [BOS] (spans:  ) "Joseph se arma ai, quero que tu vai ver as coisas la fora." (language: Galactic Common) (Brotherhood of Steel (128, 237, 2))
[2021-05-16 05:22:01.269] TCOMMS: SondTheAnime/(Courier) [BOS] (spans:  ) "Esquece a missão do alvo, vai patrulhar e ver se tem gente viva" (language: Galactic Common) (Brotherhood of Steel (128, 237, 2))
[2021-05-16 05:22:01.867] TCOMMS: shirozinha/(Joseph Joestar) [BOS] (spans:  ) "Ok ok" (language: Galactic Common) (Brotherhood of Steel (169, 233, 2))
[2021-05-16 05:22:15.181] TCOMMS: shirozinha/(Joseph Joestar) [BOS] (spans:  ) "Saindo" (language: Galactic Common) (Brotherhood of Steel (170, 218, 2))
[2021-05-16 05:22:19.450] TCOMMS: SondTheAnime/(Courier) [BOS] (spans:  ) "Certo" (language: Galactic Common) (Brotherhood of Steel Operations Department (232, 223, 3))
[2021-05-16 05:22:23.148] TCOMMS: SondTheAnime/(Courier) [BOS] (spans:  ) "Cuidado" (language: Galactic Common) (Brotherhood of Steel Operations Department (232, 220, 3))
[2021-05-16 05:29:07.869] TCOMMS: SondTheAnime/(Courier) [BOS] (spans:  ) "Paladino, caso ache algum livro traga para cá.  Livros são importantes, conhecimento." (language: Galactic Common) (Brotherhood of Steel RnD Department (239, 204, 3))
[2021-05-16 05:29:17.376] TCOMMS: shirozinha/(Joseph Joestar) [BOS] (spans:  ) "Ok" (language: Galactic Common) (Wasteland (34, 184, 2))
[2021-05-16 05:32:24.302] TCOMMS: shirozinha/(Joseph Joestar) [BOS] (spans:  ) "Outro corpo" (language: Galactic Common) (Wasteland (94, 191, 2))
[2021-05-16 05:32:42.104] TCOMMS: SondTheAnime/(Courier) [BOS] (spans:  ) "Consegue identifica o cadaver?" (language: Galactic Common) (Brotherhood of Steel (162, 234, 2))
[2021-05-16 05:32:54.223] TCOMMS: shirozinha/(Joseph Joestar) [BOS] (spans:  ) "Lesly echard" (language: Galactic Common) (Wasteland (94, 188, 2))
[2021-05-16 05:33:19.518] TCOMMS: SondTheAnime/(Courier) [BOS] (spans:  ) "Certo." (language: Galactic Common) (Brotherhood of Steel (171, 234, 2))
[2021-05-16 05:33:28.429] TCOMMS: shirozinha/(Joseph Joestar) [BOS] (spans:  ) "MEU DEUS UM DOS BORG TENTOU ME MATA" (language: Galactic Common) (Wasteland (68, 184, 2))
[2021-05-16 05:33:37.383] TCOMMS: SondTheAnime/(Courier) [BOS] (spans:  ) "DEstroi" (language: Galactic Common) (Brotherhood of Steel (173, 220, 2))
[2021-05-16 05:33:46.486] TCOMMS: SondTheAnime/(Courier) [BOS] (spans:  ) "Qualquer coisa que tentar ti matar, destroi" (language: Galactic Common) (Brotherhood of Steel (172, 220, 2))
[2021-05-16 05:34:01.541] TCOMMS: SondTheAnime/(Courier) [BOS] (spans:  ) "Borg que atacam, pelo menos alguns." (language: Galactic Common) (Brotherhood of Steel (170, 221, 2))
[2021-05-16 05:34:14.599] TCOMMS: shirozinha/(Joseph Joestar) [BOS] (spans:  ) "Eeeh..foi voce que atirou ai?" (language: Galactic Common) (Wasteland (96, 208, 2))
[2021-05-16 05:34:25.486] TCOMMS: SondTheAnime/(Courier) [BOS] (spans:  ) "Negativo" (language: Galactic Common) (Brotherhood of Steel (170, 221, 2))
[2021-05-16 05:34:49.197] TCOMMS: dantesousa/(Dante Sousa) [BOS] (spans:  ) "COURIER" (language: Galactic Common) (Brotherhood of Steel RnD Department (236, 193, 3))
[2021-05-16 05:34:58.953] TCOMMS: SondTheAnime/(Courier) [BOS] (spans:  ) "TO INDO" (language: Galactic Common) (Brotherhood of Steel (170, 218, 2))
[2021-05-16 05:34:59.155] TCOMMS: dantesousa/(Dante Sousa) [BOS] (spans:  yell ) "O joseph foi abatido por um deathclaw!!" (language: Galactic Common) (Brotherhood of Steel RnD Department (236, 193, 3))
[2021-05-16 05:35:15.385] TCOMMS: SondTheAnime/(Courier) [BOS] (spans:  ) "JOSEPH" (language: Galactic Common) (Wasteland (154, 211, 2))
[2021-05-16 05:35:27.084] TCOMMS: dantesousa/(Dante Sousa) [BOS] (spans:  ) "Sabe onde ele se encontra?" (language: Galactic Common) (Brotherhood of Steel Operations Department (229, 230, 3))
[2021-05-16 05:35:44.808] TCOMMS: SondTheAnime/(Courier) [BOS] (spans:  ) "Não, não sei quando caminho ele foi" (language: Galactic Common) (Wasteland (168, 205, 2))
[2021-05-16 05:36:17.370] TCOMMS: SondTheAnime/(Courier) [BOS] (spans:  ) "To fora da base" (language: Galactic Common) (Wasteland (169, 183, 2))
[2021-05-16 05:37:12.736] TCOMMS: SondTheAnime/(Courier) [BOS] (spans:  ) "Fui atacado por um ghoul, que porra" (language: Galactic Common) (Wasteland (121, 186, 2))
[2021-05-16 05:38:31.956] TCOMMS: SondTheAnime/(Courier) [BOS] (spans:  ) "Cheio de ghoul essa porra" (language: Galactic Common) (Wasteland (89, 165, 2))
[2021-05-16 05:38:54.716] TCOMMS: SondTheAnime/(Courier) [BOS] (spans:  ) "Achei o corpo que o Joseph falou" (language: Galactic Common) (Wasteland (95, 188, 2))
[2021-05-16 05:39:17.747] TCOMMS: dantesousa/(Dante Sousa) [BOS] (spans:  ) "Achei ele" (language: Galactic Common) (Wasteland (91, 188, 2))
[2021-05-16 05:43:22.719] TCOMMS: shirozinha/(Joseph Joestar) [BOS] (spans:  ) "Achei um corpo" (language: Galactic Common) (Wasteland (183, 196, 2))
[2021-05-16 05:43:28.887] TCOMMS: shirozinha/(Joseph Joestar) [BOS] (spans:  ) "Perto da nossa bae" (language: Galactic Common) (Wasteland (183, 196, 2))
[2021-05-16 05:43:33.463] TCOMMS: shirozinha/(Joseph Joestar) [BOS] (spans:  ) "Roderick" (language: Galactic Common) (Wasteland (183, 196, 2))
[2021-05-16 05:43:40.555] TCOMMS: SondTheAnime/(Courier) [BOS] (spans:  ) "Foi do Scribe que se matou" (language: Galactic Common) (Wasteland (124, 183, 2))
[2021-05-16 05:43:46.422] TCOMMS: shirozinha/(Joseph Joestar) [BOS] (spans:  ) "A" (language: Galactic Common) (Wasteland (169, 207, 2))
[2021-05-16 05:44:08.511] TCOMMS: shirozinha/(Joseph Joestar) [BOS] (spans:  ) "Oque eu faço com o grandão?" (language: Galactic Common) (Brotherhood of Steel (162, 234, 2))
[2021-05-16 05:44:14.840] TCOMMS: SondTheAnime/(Courier) [BOS] (spans:  ) "Leva pra dentro" (language: Galactic Common) (Wasteland (208, 186, 2))
[2021-05-16 05:44:19.566] TCOMMS: dantesousa/(Dante Sousa) [BOS] (spans:  ) "Assar e comer" (language: Galactic Common) (Brotherhood of Steel (157, 237, 2))
[2021-05-16 05:44:24.260] TCOMMS: SondTheAnime/(Courier) [BOS] (spans:  ) "Isso" (language: Galactic Common) (Wasteland (227, 187, 2))
[2021-05-16 05:44:33.898] TCOMMS: SondTheAnime/(Courier) [BOS] (spans:  ) "Se achasse ovo de deathclaw, seria otimo" (language: Galactic Common) (Wasteland (229, 189, 2))
[2021-05-16 05:44:39.082] TCOMMS: SondTheAnime/(Courier) [BOS] (spans:  ) "Suculento" (language: Galactic Common) (Wasteland (229, 191, 2))
[2021-05-16 05:47:18.126] TCOMMS: SondTheAnime/(Courier) [BOS] (spans:  ) "Cade o death?" (language: Galactic Common) (Brotherhood of Steel Operations Department (226, 229, 3))
[2021-05-16 05:50:23.830] TCOMMS: SondTheAnime/(Courier) [BOS] (spans:  ) "Na armory não tem bala da minha arma, foda" (language: Galactic Common) (Brotherhood of Steel Operations Department (241, 241, 3))
[2021-05-16 06:00:40.309] TCOMMS: dantesousa/(Dante Sousa) [BOS] (spans:  yell ) "Outro deathclaw!!" (language: Galactic Common) (Brotherhood of Steel Mining (222, 198, 3))
[2021-05-16 06:00:45.483] TCOMMS: SondTheAnime/(Courier) [BOS] (spans:  ) "ONDE?!" (language: Galactic Common) (Brotherhood of Steel RnD Department (227, 202, 3))
[2021-05-16 06:00:47.957] TCOMMS: shirozinha/(Joseph Joestar) [BOS] (spans:  ) "AONDE?" (language: Galactic Common) (Brotherhood of Steel (156, 236, 2))
[2021-05-16 06:00:50.008] TCOMMS: dantesousa/(Dante Sousa) [BOS] (spans:  ) "Nossa base" (language: Galactic Common) (Brotherhood of Steel Mining (222, 199, 3))
[2021-05-16 06:00:54.358] TCOMMS: dantesousa/(Dante Sousa) [BOS] (spans:  ) "Na mineração" (language: Galactic Common) (Brotherhood of Steel Mining (222, 199, 3))
[2021-05-16 06:01:04.653] TCOMMS: SondTheAnime/(Courier) [BOS] (spans:  ) "Nas CAves?" (language: Galactic Common) (Brotherhood of Steel (125, 238, 2))
[2021-05-16 06:01:10.535] TCOMMS: dantesousa/(Dante Sousa) [BOS] (spans:  ) "Sim" (language: Galactic Common) (Brotherhood of Steel Mining (222, 199, 3))
[2021-05-16 06:01:16.936] TCOMMS: dantesousa/(Dante Sousa) [BOS] (spans:  ) "Ajuda aqui" (language: Galactic Common) (Brotherhood of Steel Mining (222, 199, 3))
[2021-05-16 06:01:19.215] TCOMMS: SondTheAnime/(Courier) [BOS] (spans:  ) "La embaixo Joseph, to indo" (language: Galactic Common) (Brotherhood of Steel (140, 237, 2))
[2021-05-16 06:01:21.386] TCOMMS: dantesousa/(Dante Sousa) [BOS] (spans:  ) "Tem mais outro" (language: Galactic Common) (Brotherhood of Steel Mining (222, 199, 3))
[2021-05-16 06:01:42.875] TCOMMS: shirozinha/(Joseph Joestar) [BOS] (spans:  ) "DESCENDO" (language: Galactic Common) (Brotherhood of Steel (132, 237, 2))
[2021-05-16 06:11:33.454] TCOMMS: shirozinha/(Joseph Joestar) [BOS] (spans:  ) "Chefe" (language: Galactic Common) (Wasteland (175, 202, 2))
[2021-05-16 06:11:39.420] TCOMMS: shirozinha/(Joseph Joestar) [BOS] (spans:  ) "Aonde voce viu a base?" (language: Galactic Common) (Wasteland (175, 202, 2))
[2021-05-16 06:11:42.349] TCOMMS: SondTheAnime/(Courier) [BOS] (spans:  ) "Onde era a base?" (language: Galactic Common) (Wasteland (176, 200, 2))
[2021-05-16 06:14:06.374] TCOMMS: SondTheAnime/(Courier) [BOS] (spans:  ) "Achei a base da legião" (language: Galactic Common) (Wasteland (215, 67, 2))
[2021-05-16 06:14:17.912] TCOMMS: shirozinha/(Joseph Joestar) [BOS] (spans:  ) "Estou nela" (language: Galactic Common) (Legion (221, 40, 2))
[2021-05-16 06:14:23.519] TCOMMS: SondTheAnime/(Courier) [BOS] (spans:  ) "Certo" (language: Galactic Common) (Wasteland (230, 99, 2))
[2021-05-16 06:14:43.307] TCOMMS: SondTheAnime/(Courier) [BOS] (spans:  ) "Entrando nela agora" (language: Galactic Common) (Wasteland (212, 56, 2))
[2021-05-16 06:14:56.994] TCOMMS: SondTheAnime/(Courier) [BOS] (spans:  ) "Corpo morto" (language: Galactic Common) (Legion (210, 41, 2))
[2021-05-16 06:15:49.908] TCOMMS: shirozinha/(Joseph Joestar) [BOS] (spans:  ) "ACHEI ALGUEM" (language: Galactic Common) (Legion (220, 22, 2))
[2021-05-16 06:16:36.419] TCOMMS: SondTheAnime/(Courier) [BOS] (spans:  ) "Onde?" (language: Galactic Common) (Legion (223, 37, 2))
[2021-05-16 06:17:54.472] TCOMMS: shirozinha/(Joseph Joestar) [BOS] (spans:  ) "EXTRAINDO CORPO ATE O QG" (language: Galactic Common) (Legion (213, 21, 2))
[2021-05-16 06:20:28.375] TCOMMS: SondTheAnime/(Courier) [BOS] (spans:  ) "Cade o sujeito?" (language: Galactic Common) (Brotherhood of Steel Operations Department (249, 234, 3))
[2021-05-16 06:21:06.205] TCOMMS: SondTheAnime/(Courier) [BOS] (spans:  ) "Joseph" (language: Galactic Common) (Brotherhood of Steel 1st Floor Offices (246, 209, 3))
[2021-05-16 06:21:08.488] TCOMMS: SondTheAnime/(Courier) [BOS] (spans:  ) "?" (language: Galactic Common) (Brotherhood of Steel 1st Floor Offices (246, 210, 3))
[2021-05-16 06:21:11.670] TCOMMS: shirozinha/(Joseph Joestar) [BOS] (spans:  ) "Ah oi" (language: Galactic Common) (Wasteland (152, 183, 2))
[2021-05-16 06:21:16.892] TCOMMS: SondTheAnime/(Courier) [BOS] (spans:  ) "Onde se ta?" (language: Galactic Common) (Brotherhood of Steel Medbay (237, 223, 3))
[2021-05-16 06:21:54.727] TCOMMS: SondTheAnime/(Courier) [BOS] (spans:  ) "Alo?" (language: Galactic Common) (Brotherhood of Steel Operations Department (228, 237, 3))
[2021-05-16 06:21:59.041] TCOMMS: shirozinha/(Joseph Joestar) [BOS] (spans:  ) "Calmae" (language: Galactic Common) (Wasteland (152, 183, 2))
[2021-05-16 06:22:02.721] TCOMMS: dantesousa/(Dante Sousa) [BOS] (spans:  ) "Opa, vivos?" (language: Galactic Common) (Tunnel (152, 136, 3))
[2021-05-16 06:22:04.044] TCOMMS: SondTheAnime/(Courier) [BOS] (spans:  ) "Tá" (language: Galactic Common) (Brotherhood of Steel (126, 237, 2))
[2021-05-16 06:22:07.887] TCOMMS: SondTheAnime/(Courier) [BOS] (spans:  ) "Vivos" (language: Galactic Common) (Brotherhood of Steel (129, 237, 2))
[2021-05-16 06:23:12.137] TCOMMS: shirozinha/(Joseph Joestar) [BOS] (spans:  ) "Voltei" (language: Galactic Common) (Wasteland (181, 194, 2))
[2021-05-16 06:23:18.904] TCOMMS: shirozinha/(Joseph Joestar) [BOS] (spans:  ) "Extraindo corpo" (language: Galactic Common) (Wasteland (181, 194, 2))
[2021-05-16 06:23:20.086] TCOMMS: SondTheAnime/(Courier) [BOS] (spans:  ) "Onde se tá?" (language: Galactic Common) (Brotherhood of Steel (163, 227, 2))
[2021-05-16 06:23:29.028] TCOMMS: shirozinha/(Joseph Joestar) [BOS] (spans:  ) "Portao do QG" (language: Galactic Common) (Wasteland (173, 200, 2))
[2021-05-16 07:35:03.146] TCOMMS: dantesousa/(Dante Sousa) [Common] (spans:  ) "Alo" (language: Galactic Common) (Bunker (26, 237, 4))
[2021-05-16 07:35:08.753] TCOMMS: Marco25555/(Nydia S. Highlands) [Common] (spans:  ) "Alo" (language: Galactic Common) (Bunker (24, 237, 4))
[2021-05-16 07:35:15.811] TCOMMS: alexalbright/(Alex Albright III) [Common] (spans:  ) "Alo" (language: Galactic Common) (Wasteland (150, 65, 2))
[2021-05-16 07:35:28.760] TCOMMS: dantesousa/(Dante Sousa) [Common] (spans:  ) "Tamo explorando umas ruinas" (language: Galactic Common) (Bunker (24, 236, 4))
[2021-05-16 07:35:33.463] TCOMMS: dantesousa/(Dante Sousa) [Common] (spans:  ) "Chei de blueprint de arma" (language: Galactic Common) (Bunker (24, 236, 4))
[2021-05-16 07:36:08.101] TCOMMS: alexalbright/(Alex Albright III) [Common] (spans:  ) "Ruinas ou bunker?" (language: Galactic Common) (Wasteland (196, 73, 2))
[2021-05-16 07:37:26.900] TCOMMS: alexalbright/(Alex Albright III) [Common] (spans:  ) "Porque tem um monte de deathclaw perto do treem?" (language: Galactic Common) (Wasteland (229, 201, 2))
[2021-05-16 07:37:48.258] TCOMMS: dantesousa/(Dante Sousa) [Common] (spans:  ) "Matamo" (language: Galactic Common) (Bunker (52, 242, 4))
[2021-05-16 07:38:04.519] TCOMMS: alexalbright/(Alex Albright III) [Common] (spans:  ) "Tem 1 vivo ainda" (language: Galactic Common) (Wasteland (233, 210, 2))
[2021-05-16 07:41:34.430] TCOMMS: dantesousa/(Dante Sousa) [Common] (spans:  ) "Onde era a base de vocês mesmo" (language: Galactic Common) (Wasteland (97, 168, 2))
[2021-05-16 09:01:01.796] TCOMMS: zircony/(Natasha Harding) [Common] (spans:  ) "Teste" (language: Galactic Common) (Building (193, 43, 2))
[2021-05-16 12:04:41.566] TCOMMS: Dantesousa/(John Snow) [Common] (spans:  ) "A ciência é magnifica!" (language: Galactic Common) (Followers of the Apocalypse (96, 42, 3))
[2021-05-16 12:05:19.717] TCOMMS: Dantesousa/(John Snow) [Common] (spans:  ) "Sabe meu amigo" (language: Galactic Common) (Followers of the Apocalypse (96, 42, 3))
[2021-05-16 12:05:41.560] TCOMMS: Dantesousa/(John Snow) [Common] (spans:  ) "O nosso trabalho, de um follower, de medicina... saca? não acha meio.. complicado?" (language: Galactic Common) (Followers of the Apocalypse (96, 42, 3))
[2021-05-16 12:06:26.355] TCOMMS: dantesousa/(John Snow) [Common] (spans:  ) "Digo.. as vezes é meio foda" (language: Galactic Common) (Followers of the Apocalypse (98, 41, 3))
[2021-05-16 12:07:22.077] TCOMMS: dantesousa/(John Snow) [Common] (spans:  ) "Puta dorzinha de cabeça..." (language: Galactic Common) (Followers of the Apocalypse (105, 37, 3))
[2021-05-16 12:09:02.319] TCOMMS: dantesousa/(John Snow) [Common] (spans:  ) "As coisas devem ser.. complicadas quando morremos." (language: Galactic Common) (Followers of the Apocalypse (92, 51, 3))
[2021-05-16 12:09:27.645] TCOMMS: dantesousa/(John Snow) [Common] (spans:  yell ) "Oh yeah, lets pray for the lord!!" (language: Galactic Common) (Followers of the Apocalypse (92, 51, 3))
[2021-05-16 12:36:48.243] TCOMMS: dantesousa/(John Snow) [Common] (spans:  ) "Como é dificil ser um médico hoje em dia.." (language: Galactic Common) (Wasteland (36, 75, 2))
